Carter Savoie;925000;EDM
Jayden Grubbe;867500;EDM
Jake Chiasson;843333;EDM
Tyler Tullio;823333;EDM
James Hamblin;807500;EDM
Matvei Petrov;803333;EDM
Drake Caggiula;775000;EDM
Seth Griffith;762500;EDM
Brad Malone;762500;EDM
Greg Mckegg;762500;EDM
Philip Broberg;863333;EDM
Noel Hoefenmayer;845000;EDM
Maximus Wanner;828333;EDM
Philip Kemp;775000;EDM
Cam Dineen;775000;EDM
Benjamin Gleason;775000;EDM
Ryan Fanti;883750;EDM
Olivier Rodrigue;775000;EDM
Calvin Pickard;762500;EDM
Troy Terry;7000000;ANA
Alex Killorn;6250000;ANA
Adam Henrique;5825000;ANA
Jakob Silfverberg;5250000;ANA
Ryan Strome;5000000;ANA
Frank Vatrano;3650000;ANA
Brock Mcginn;2750000;ANA
Max Jones;1295000;ANA
Leo Carlsson;950000;ANA
Mason Mctavish;894167;ANA
Sam Carrick;850000;ANA
Brett Leason;775000;ANA
Trevor Zegras;0;ANA
Cam Fowler;6500000;ANA
Radko Gudas;4000000;ANA
Ilya Lyubushkin;2750000;ANA
Jackson Lacombe;925000;ANA
Robert Hagg;775000;ANA
Colton White;762500;ANA
Jamie Drysdale;0;ANA
John Gibson;6400000;ANA
Lukas Dostal;812500;ANA
Alex Stalock;800000;ANA
Isac Lundestrom;1800000;ANA
Urho Vaakanainen;850000;ANA
Zack Kassian;0;ANA
Scott Harrington;0;ANA
Nikita Nesterenko;925000;ANA
Nathan Gaucher;918333;ANA
Blake Mclaughlin;883750;ANA
Joshua Lopina;878333;ANA
Jacob Perreault;863333;ANA
Brayden Tracey;863333;ANA
Pavol Regenda;855000;ANA
Jaxsen Wiebe;852500;ANA
Judd Caulfield;837500;ANA
Sasha Pastujov;825000;ANA
Andrew Agozzino;775000;ANA
Benoit Olivier Groulx;775000;ANA
Chase De Leo;762500;ANA
Glenn Gawdin;762500;ANA
Drew Helleson;925000;ANA
Pavel Mintyukov;918333;ANA
Tristan Luneau;896667;ANA
Noah Warren;896667;ANA
Olen Zellweger;844167;ANA
Tyson Hinds;829444;ANA
Trevor Carrick;775000;ANA
Calle Clang;878333;ANA
Gage Alexander;810000;ANA
Kyle Connor;7142857;WPG
Mark Scheifele;6125000;WPG
Nikolaj Ehlers;6000000;WPG
Alex Iafallo;4000000;WPG
Nino Niederreiter;4000000;WPG
Gabriel Vilardi;3437500;WPG
Adam Lowry;3250000;WPG
Mason Appleton;2166667;WPG
Vladislav Namestnikov;2000000;WPG
Morgan Barron;1350000;WPG
Rasmus Kupari;1000000;WPG
David Gustafsson;775000;WPG
Axel Jonsson Fjallby;775000;WPG
Joshua Morrissey;6250000;WPG
Nate Schmidt;5950000;WPG
Neal Pionk;5875000;WPG
Brenden Dillon;3900000;WPG
Dylan Demelo;3000000;WPG
Dylan Samberg;1400000;WPG
Logan Stanley;1000000;WPG
Kyle Capobianco;762500;WPG
Connor Hellebuyck;6166666;WPG
Laurent Brossoit;1750000;WPG
Cole Perfetti;894167;WPG
Brad Lambert;918333;WPG
Chaz Lucius;894167;WPG
Nikita Chibrikov;875833;WPG
Parker Ford;867500;WPG
Daniel Torgersson;867500;WPG
Henri Nikkanen;859167;WPG
Fabian Wagner;858333;WPG
Jansen Harkins;850000;WPG
Danil Zhilkin;831667;WPG
Wyatt Bongiovanni;802500;WPG
Kristian Reichel;775000;WPG
Dominic Toninato;775000;WPG
Jeffrey Viel;775000;WPG
Jeff Malott;762500;WPG
Ville Heinola;863333;WPG
Simon Lundmark;850833;WPG
Tyrel Bauer;850000;WPG
Elias Salomonsson;846667;WPG
Dmitri Kuzmin;795556;WPG
Artemi Kniazev;789167;WPG
Ashton Sautner;775000;WPG
Declan Chisholm;0;WPG
Domenic Divincentiis;858333;WPG
Oskari Salminen;855000;WPG
Collin Delia;775000;WPG
Jt Miller;8000000;VAN
Elias Pettersson;7350000;VAN
Brock Boeser;6650000;VAN
Andrei Kuzmenko;5500000;VAN
Conor Garland;4950000;VAN
Anthony Beauvillier;4150000;VAN
Teddy Blueger;1900000;VAN
Pius Suter;1600000;VAN
Nils Hoglander;1100000;VAN
Dakota Joshua;825000;VAN
Phillip Di Giuseppe;775000;VAN
Sheldon Dries;762500;VAN
Jack Studnicka;762500;VAN
Quinn Hughes;7850000;VAN
Tyler Myers;6000000;VAN
Filip Hronek;4400000;VAN
Carson Soucy;3250000;VAN
Ian Cole;3000000;VAN
Jack Rathbone;850000;VAN
Guillaume Brisebois;775000;VAN
Matt Irwin;775000;VAN
Thatcher Demko;5000000;VAN
Spencer Martin;762500;VAN
Ilya Mikheyev;4750000;VAN
Tanner Pearson;3250000;VAN
Tucker Poolman;2500000;VAN
Jonathan Lekkerimaki;950000;VAN
Aidan Mcdonough;925000;VAN
Vasily Podkolzin;925000;VAN
Nils Aman;883750;VAN
Linus Karlsson;883750;VAN
Tristen Nielsen;870000;VAN
Max Sasson;870000;VAN
Karel Plasek;846667;VAN
Josh Bloom;836667;VAN
Aatu Raty;836667;VAN
Danila Klimovich;833333;VAN
Arshdeep Bains;816667;VAN
Cole Mcward;922500;VAN
Filip Johansson;883750;VAN
Elias Pettersson2;870000;VAN
Kirill Kudryavtsev;850000;VAN
Akito Hirose;787500;VAN
Jett Woo;775000;VAN
Noah Juulsen;775000;VAN
Christian Wolanin;775000;VAN
Nikita Tolopilo;950000;VAN
Arturs Silovs;786111;VAN
Zach Sawchenko;775000;VAN
Nick Suzuki;7875000;MTL
Brendan Gallagher;6500000;MTL
Josh Anderson;5500000;MTL
Christian Dvorak;4450000;MTL
Joel Armia;3400000;MTL
Kirby Dach;3362500;MTL
Alex Newhook;2900000;MTL
Jake Evans;1700000;MTL
Rafael Harvey Pinard;1100000;MTL
Michael Pezzetta;812500;MTL
Jesse Ylonen;775000;MTL
Michael Matheson;4875000;MTL
David Savard;3500000;MTL
Jordan Harris;1400000;MTL
David Reinbacher;950000;MTL
Gustav Lindstrom;950000;MTL
Justin Barron;925000;MTL
Kaiden Guhle;863333;MTL
Johnathan Kovacevic;766667;MTL
Chris Wideman;762500;MTL
Jake Allen;3850000;MTL
Casey Desmith;1800000;MTL
Samuel Montembeault;1000000;MTL
Cole Caufield;7850000;MTL
Sean Monahan;1985000;MTL
Juraj Slafkovsky;950000;MTL
Arber Xhekaj;828333;MTL
Carey Price;10500000;MTL
Filip Mesar;918333;MTL
Sean Farrell;897500;MTL
Emil Heineman;897500;MTL
Owen Beck;885000;MTL
Xavier Simoneau;855000;MTL
Riley Kidney;836667;MTL
Joshua Roy;835000;MTL
Jan Mysak;828333;MTL
Nathan Legare;789167;MTL
Philippe Maillet;775000;MTL
Lucas Condotta;775000;MTL
Mitchell Stephens;775000;MTL
Lias Andersson;775000;MTL
Logan Mailloux;875000;MTL
Jayden Struble;867500;MTL
Mattias Norlinder;859167;MTL
William Trudeau;856667;MTL
Nicolas Beaudin;775000;MTL
Brady Keeper;775000;MTL
Jakub Dobes;925000;MTL
Cayden Primeau;890000;MTL
Auston Matthews;11640250;TOR
John Tavares;11000000;TOR
Mitchell Marner;10903000;TOR
William Nylander;6962366;TOR
Tyler Bertuzzi;5500000;TOR
Max Domi;3000000;TOR
David Kampf;2400000;TOR
Calle Jarnkrok;2100000;TOR
Ryan Reaves;1350000;TOR
Sam Lafferty;1150000;TOR
Matthew Knies;925000;TOR
Pontus Holmberg;800000;TOR
Dylan Gambrell;775000;TOR
Morgan Rielly;7500000;TOR
Tj Brodie;5000000;TOR
John Klingberg;4150000;TOR
Jake Mccabe;2000000;TOR
Timothy Liljegren;1400000;TOR
Conor Timmins;1100000;TOR
Mark Giordano;800000;TOR
Ilya Samsonov;3550000;TOR
Martin Jones;875000;TOR
Joseph Woll;766667;TOR
Nicholas Robertson;796667;TOR
Jake Muzzin;5625000;TOR
Matt Murray1;4687500;TOR
Noah Gregor;0;TOR
Easton Cowan;935833;TOR
Roni Hirvonen;856667;TOR
Ryan Tverberg;851667;TOR
Fraser Minten;845833;TOR
Max Ellis;838750;TOR
Dmitry Ovchinnikov;835000;TOR
Alex Steeves;834167;TOR
Braeden Kressler;800556;TOR
Ty Voit;800556;TOR
Nick Abruzzese;775000;TOR
Kyle Clifford;762500;TOR
Bobby Mcmann;762500;TOR
Topi Niemela;856667;TOR
Mikko Kokkonen;846667;TOR
William Villeneuve;817778;TOR
Marshall Rifai;775000;TOR
Simon Benoit;775000;TOR
William Lagesson;775000;TOR
Maxime Lajoie;775000;TOR
Artur Akhtiamov;851667;TOR
Vyacheslav Peksa;851667;TOR
Dennis Hildeby;843333;TOR
Keith Petruzzelli;817500;TOR
Jack Eichel;10000000;VGK
Mark Stone;9500000;VGK
William Karlsson;5900000;VGK
Jonathan Marchessault;5000000;VGK
Ivan Barbashev;5000000;VGK
Nicolas Roy;3000000;VGK
Chandler Stephenson;2750000;VGK
Brett Howden;1900000;VGK
William Carrier;1400000;VGK
Keegan Kolesar;1400000;VGK
Pavel Dorofeyev;825000;VGK
Paul Cotter;775000;VGK
Michael Amadio;762500;VGK
Alex Pietrangelo;8800000;VGK
Alec Martinez;5250000;VGK
Shea Theodore;5200000;VGK
Brayden Mcnabb;2850000;VGK
Zach Whitecloud;2750000;VGK
Nicolas Hague;2294150;VGK
Ben Hutton;850000;VGK
Brayden Pachal;775000;VGK
Adin Hill;4900000;VGK
Logan Thompson;766667;VGK
Robin Lehner;5000000;VGK
David Edstrom;950000;VGK
Brendan Brisson;925000;VGK
Ivan Morozov;925000;VGK
Matyas Sapovaliv;831667;VGK
Jakub Brabenec;828333;VGK
Mason Primeau;825000;VGK
Marcus Kallionkieli;784722;VGK
Mason Morelli;775000;VGK
Gage Quinney;775000;VGK
Mason Geertsen;775000;VGK
Jonas Rondbjerg;766667;VGK
Byron Froese;762500;VGK
Sheldon Rempal;762500;VGK
Dysin Mayo;950000;VGK
Layton Ahac;897500;VGK
Christoffer Sedoff;870000;VGK
Joe Fleming;836667;VGK
Daniil Chayka;825000;VGK
Lukas Cormier;793333;VGK
Kaedan Korczak;789167;VGK
Daniil Miromanov;762500;VGK
Jesper Vikman;858000;VGK
Isaiah Saville;849667;VGK
Carl Lindbom;840000;VGK
Jiri Patera;775000;VGK
Jonathan Huberdeau;10500000;CGY
Nazem Kadri;7000000;CGY
Andrew Mangiapane;5800000;CGY
Mikael Backlund;5350000;CGY
Blake Coleman;4900000;CGY
Elias Lindholm;4850000;CGY
Yegor Sharangovich;3100000;CGY
Dillon Dube;2300000;CGY
Matthew Coronato;925000;CGY
Jakob Pelletier;863333;CGY
Walker Duehr;825000;CGY
Adam Ruzicka;762500;CGY
Mackenzie Weegar;6250000;CGY
Noah Hanifin;4950000;CGY
Rasmus Andersson;4550000;CGY
Christopher Tanev;4500000;CGY
Nikita Zadorov;3750000;CGY
Jordan Oesterle;925000;CGY
Dennis Gilbert;762500;CGY
Jacob Markstrom;6000000;CGY
Daniel Vladar;2200000;CGY
Oliver Kylington;2500000;CGY
Kevin Rooney;1300000;CGY
Samuel Honzek;950000;CGY
William Stromgren;900833;CGY
Connor Zary;863333;CGY
Cole Schwindt;855833;CGY
Rory Kerins;846667;CGY
Ilya Nikolayev;836667;CGY
Adam Klapka;832500;CGY
Lucas Ciona;830000;CGY
Mathias Emilio Pettersen;775000;CGY
Benjamin Jones;775000;CGY
Martin Pospisil;775000;CGY
Clark Bishop;775000;CGY
Dryden Hunt;775000;CGY
Yan Kuznetsov;870000;CGY
Ilya Solovyov;828333;CGY
Jeremie Poirier;823333;CGY
Brady Lyle;775000;CGY
Colton Poolman;775000;CGY
Nick Desimone;762500;CGY
Dustin Wolf;813333;CGY
Oscar Dansk;775000;CGY
Tyler Seguin;9850000;DAL
Jamie Benn;9500000;DAL
Roope Hintz;8450000;DAL
Jason Robertson;7750000;DAL
Mason Marchment;4500000;DAL
Joe Pavelski;3500000;DAL
Radek Faksa;3250000;DAL
Matt Duchene;3000000;DAL
Evgeni Dadonov;2250000;DAL
Craig Smith;1000000;DAL
Ty Dellandrea;900000;DAL
Wyatt Johnston;894167;DAL
Sam Steel;850000;DAL
Miro Heiskanen;8450000;DAL
Esa Lindell;5800000;DAL
Ryan Suter;3650000;DAL
Jani Hakanpaa;1500000;DAL
Nils Lundkvist;925000;DAL
Thomas Harley;863333;DAL
Joel Hanley;787500;DAL
Gavin Bayreuther;775000;DAL
Jake Oettinger;4000000;DAL
Scott Wedgewood;1000000;DAL
Brandon Halverson;0;DAL
Jordie Benn;0;DAL
Matej Blumel;925000;DAL
Mavrik Bourque;894167;DAL
Kyle Mcdonald;870000;DAL
Chase Wheatcroft;862500;DAL
Oskar Back;850833;DAL
Matthew Seminoff;850000;DAL
Antonio Stranges;846667;DAL
Francesco Arcuri;825000;DAL
Logan Stankoven;814167;DAL
Nicholas Caamano;775000;DAL
Riley Damiani;775000;DAL
Scott Reedy;775000;DAL
Fredrik Karlstrom;775000;DAL
Lian Bichsel;950000;DAL
Christian Kyrou;878333;DAL
Gavin White;857500;DAL
Artem Grushnikov;814167;DAL
Alex Petrovic;775000;DAL
Derrick Pouliot;775000;DAL
Jerad Rosburg;775000;DAL
Remi Poirier;836667;DAL
Matt Murray;775000;DAL
Sebastian Aho;8460250;CAR
Teuvo Teravainen;5400000;CAR
Jesperi Kotkaniemi;4820000;CAR
Michael Bunting;4500000;CAR
Martin Necas;3000000;CAR
Jordan Staal;2900000;CAR
Jesper Fast;2400000;CAR
Jordan Martinook;1800000;CAR
Jack Drury;925000;CAR
Seth Jarvis;894167;CAR
Brendan Lemieux;800000;CAR
Stefan Noesen;762500;CAR
Dmitry Orlov;7750000;CAR
Jaccob Slavin;5300000;CAR
Brent Burns;5280000;CAR
Brady Skjei;5250000;CAR
Brett Pesce;4025000;CAR
Anthony Deangelo;1675000;CAR
Caleb Jones;775000;CAR
Jalen Chatfield;762500;CAR
Frederik Andersen;3400000;CAR
Pyotr Kochetkov;2000000;CAR
Antti Raanta;1500000;CAR
Andrei Svechnikov;7750000;CAR
Nick Shore;0;CAR
Nathan Beaulieu;0;CAR
Ryan Suzuki;863333;CAR
Noel Gunler;862500;CAR
Felix Unger Sorum;860000;CAR
Jamieson Rees;839167;CAR
Alexander Pashin;826667;CAR
Justin Robidas;825000;CAR
Tuukka Tieksola;823333;CAR
Ville Koivunen;805833;CAR
Vasili Ponomarev;795000;CAR
Blake Murray;791667;CAR
Domenick Fensore;925000;CAR
Dylan Coghlan;850000;CAR
Anttoni Honka;836667;CAR
Ronan Seeley;810000;CAR
Aleksi Heimosalmi;805833;CAR
Griffin Mendel;790000;CAR
Yaniv Perets;805000;CAR
Sidney Crosby;8700000;PIT
Evgeni Malkin;6100000;PIT
Bryan Rust;5125000;PIT
Rickard Rakell;5000000;PIT
Reilly Smith;5000000;PIT
Jeff Carter;3125000;PIT
Lars Eller;2450000;PIT
Noel Acciari;2000000;PIT
Rem Pitlick;1100000;PIT
Drew Oconnor;925000;PIT
Matt Nieto;900000;PIT
Alexander Nylander;775000;PIT
Erik Karlsson;10000000;PIT
Kris Letang;6100000;PIT
Ryan Graves;4500000;PIT
Marcus Pettersson;4025175;PIT
Pierre Olivier Joseph;825000;PIT
Chad Ruhwedel;800000;PIT
Ty Smith;775000;PIT
Tristan Jarry;5375000;PIT
Alex Nedeljkovic;1500000;PIT
Jake Guentzel;6000000;PIT
Libor Hajek;0;PIT
Mark Pysyk;0;PIT
Austin Wagner;0;PIT
Corey Andonovski;925000;PIT
Samuel Poulin;863333;PIT
Jordan Frasca;859167;PIT
Ty Glover;859167;PIT
Lukas Svejkovsky;859167;PIT
Raivis Ansons;844167;PIT
Andreas Johnsson;800000;PIT
Dillon Hamaliuk;789167;PIT
Marc Johnstone;775000;PIT
Jonathan Gruden;775000;PIT
Valtteri Puustinen;775000;PIT
Vinnie Hinostroza;775000;PIT
Joona Koppanen;775000;PIT
Radim Zohorna;775000;PIT
Owen Pickering;918333;PIT
Isaac Belliveau;875000;PIT
Emil Pieniniemi;870000;PIT
Jack St Ivany;857500;PIT
Mark Friedman;775000;PIT
Will Butcher;775000;PIT
Ryan Shea;775000;PIT
Taylor Fedun;762500;PIT
Xavier Ouellet;762500;PIT
Joel Blomqvist;886667;PIT
Taylor Gauthier;859167;PIT
Magnus Hellberg;785000;PIT
Nathan Mackinnon;12600000;COL
Mikko Rantanen;9250000;COL
Valeri Nichushkin;6125000;COL
Artturi Lehkonen;4500000;COL
Ryan Johansen;4000000;COL
Ross Colton;4000000;COL
Miles Wood;2500000;COL
Logan Oconnor;1050000;COL
Andrew Cogliano;825000;COL
Jonathan Drouin;825000;COL
Ben Meyers;775000;COL
Fredrik Olofsson;775000;COL
Cale Makar;9000000;COL
Samuel Girard;5000000;COL
Josh Manson;4500000;COL
Devon Toews;4100000;COL
Bowen Byram;3850000;COL
Kurtis Macdermid;987500;COL
Jack Johnson;775000;COL
Alexandar Georgiev;3400000;COL
Pavel Francouz;2000000;COL
Gabriel Landeskog;7000000;COL
Peter Holland;0;COL
Joel Kiviranta;0;COL
Saku Maenalanen;0;COL
Matthew Stienburg;898750;COL
Nikolai Kovalenko;896250;COL
Alex Beaucage;878333;COL
Ondrej Pavel;870000;COL
Jason Polin;870000;COL
Oskar Olausson;863333;COL
Jean Luc Foudy;847500;COL
Callahan Burke;775000;COL
Riley Tufte;775000;COL
Chris Wagner;775000;COL
Spencer Smallman;762500;COL
Sam Malinski;850000;COL
Gianni Fairbrother;848333;COL
Wyatt Aamodt;775000;COL
Nathan Clurman;775000;COL
Keaton Middleton;775000;COL
Jack Ahcan;775000;COL
Corey Schueneman;775000;COL
Brad Hunt;762500;COL
Trent Miner;828333;COL
Justus Annunen;775000;COL
Arvid Holm;775000;COL
Clayton Keller;7150000;ARI
Nick Schmaltz;5850000;ARI
Jason Zucker;5300000;ARI
Lawson Crouse;4300000;ARI
Alexander Kerfoot;3500000;ARI
Matias Maccelli;3425000;ARI
Nick Bjugstad;2100000;ARI
Barrett Hayton;1775000;ARI
Travis Boyd;1750000;ARI
Jack Mcbain;1599999;ARI
Logan Cooley;950000;ARI
Dylan Guenther;894167;ARI
Liam Obrien1;775000;ARI
Michael Carcone;775000;ARI
Matt Dumba;3900000;ARI
Sean Durzi;1700000;ARI
Joshua Brown;1275000;ARI
Troy Stecher;1100000;ARI
Juuso Valimaki;1000000;ARI
Jj Moser;886667;ARI
Victor Soderstrom;863333;ARI
Karel Vejmelka;2725000;ARI
Connor Ingram;1950000;ARI
Jakub Voracek;8250000;ARI
Shea Weber;7857143;ARI
Bryan Little;5291667;ARI
Travis Dermott;800000;ARI
Peter Diliberatore;0;ARI
Ryan Dzingel;0;ARI
Josh Doan;925000;ARI
Conor Geekie;918333;ARI
Aku Raty;896250;ARI
Curtis Douglas;837500;ARI
Milos Kelemen;817500;ARI
Ben Mccartney;813333;ARI
Zachary Sanford;800000;ARI
Travis Barron;775000;ARI
Ryan Mcgregor;775000;ARI
Nathan Smith;775000;ARI
Justin Kirkland;775000;ARI
John Leonard;775000;ARI
Jan Jenik;0;ARI
Michael Kesselring;925000;ARI
Maveric Lamoureux;918333;ARI
Maksymilian Szuber;859167;ARI
Patrik Koch;847500;ARI
Montana Onyebuchi;825000;ARI
Vladislav Kolyachonok;789167;ARI
Cameron Crotty;775000;ARI
Steven Kampfer;775000;ARI
Anson Thornton;795556;ARI
Ivan Prosvetov;775000;ARI
Matt Villalta;775000;ARI
Travis Konecny;5500000;PHI
Joel Farabee;5000000;PHI
Scott Laughton;3000000;PHI
Noah Cates;2625000;PHI
Garnet Hathaway;2375000;PHI
Morgan Frost;2100000;PHI
Nicolas Deslauriers;1750000;PHI
Owen Tippett;1500000;PHI
Ryan Poehling;1400000;PHI
Tyson Foerster;863333;PHI
Wade Allison;785000;PHI
Tanner Laczynski;762500;PHI
Travis Sanheim;6250000;PHI
Rasmus Ristolainen;5100000;PHI
Sean Walker;2650000;PHI
Cam York;1600000;PHI
Marc Staal;1100000;PHI
Nick Seeler;775000;PHI
Yegor Zamula;775000;PHI
Cal Petersen;5000000;PHI
Carter Hart;3979000;PHI
Felix Sandstrom;775000;PHI
Sean Couturier;7750000;PHI
Cam Atkinson;5875000;PHI
Ryan Ellis;6250000;PHI
Bobby Brink;925000;PHI
Alexis Gendron;860000;PHI
Samu Tuomaala;830833;PHI
Elliot Desnoyers;825000;PHI
Jon Randall Avon;800000;PHI
Zayde Wisdom;797500;PHI
Olle Lycksell;787500;PHI
Rhett Gardner;775000;PHI
Adam Brooks;762500;PHI
Cooper Marody;762500;PHI
Oliver Bonk;950000;PHI
Will Zmolek;920000;PHI
Emil Andrae;903333;PHI
Adam Ginning;883750;PHI
Ronnie Attard;850000;PHI
Helge Grans;847500;PHI
Ethan Samson;846667;PHI
Mason Millman;818333;PHI
Louis Belpedio;775000;PHI
Victor Mete;775000;PHI
Ivan Fedotov;925000;PHI
Aleksei Kolosov;925000;PHI
Samuel Ersson;859167;PHI
Tomas Hertl;8137500;SJS
Logan Couture;8000000;SJS
Mikael Granlund;5000000;SJS
Kevin Labanc;4725000;SJS
Mike Hoffman;4500000;SJS
Anthony Duclair;3000000;SJS
Alexander Barabanov;2500000;SJS
Oskar Lindblom;2500000;SJS
Nico Sturm;2000000;SJS
Fabian Zetterlund;1450000;SJS
Filip Zadina;1100000;SJS
William Eklund;863333;SJS
Givani Smith;800000;SJS
Marc Edouard Vlasic;7000000;SJS
Mario Ferraro;3250000;SJS
Jan Rutta;2750000;SJS
Radim Simek;2250000;SJS
Matthew Benning;1250000;SJS
Nikolai Knyzhov;1250000;SJS
Kyle Burroughs;1100000;SJS
Jacob Macdonald;762500;SJS
Kaapo Kahkonen;2750000;SJS
Mackenzie Blackwood;2350000;SJS
Luke Kunin;2750000;SJS
Filip Bystedt;950000;SJS
Kasper Halttunen;940000;SJS
Thomas Bordeleau;916667;SJS
Ethan Cardwell;867500;SJS
Brandon Coe;850833;SJS
Adam Raska;848333;SJS
Mitchell Russell;836667;SJS
Ozzy Wiesblatt;835833;SJS
Daniil Gushchin;828333;SJS
Tristen Robins;797500;SJS
Jacob Peterson;775000;SJS
Ryan Carpenter;775000;SJS
Scott Sabourin;775000;SJS
Nathan Todd;775000;SJS
Valtteri Pulli;950000;SJS
